_id,blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,one_room_sold,two_room_sold,three_room_sold,four_room_sold,five_room_sold,exec_sold,multigen_sold,studio_apartment_sold,one_room_rental,two_room_rental,three_room_rental,other_room_rental
220,104,BISHAN ST 12,4,1985,Y,N,N,N,N,N,BH,24,0,0,16,8,0,0,0,0,0,0,0,0
221,104,BT BATOK CTRL,8,1984,Y,N,N,Y,N,N,BB,88,0,0,0,88,0,0,0,0,0,0,0,0
222,104,BT PURMEI RD,12,1983,Y,N,N,N,N,N,BM,132,0,0,88,44,0,0,0,0,0,0,0,0
223,104,C'WEALTH CRES,10,1964,Y,N,N,Y,N,N,QT,99,0,0,0,0,0,0,0,0,0,99,0,0
224,104,CANBERRA ST,1,2017,N,N,N,N,N,Y,SB,0,0,0,0,0,0,0,0,0,0,0,0,0
225,104,CLEMENTI ST 14,4,1984,Y,N,N,N,N,N,CL,16,0,0,0,0,0,16,0,0,0,0,0,0
226,104,GANGSA RD,10,1986,Y,N,N,N,N,N,BP,90,0,0,54,36,0,0,0,0,0,0,0,0
227,104,HENDERSON CRES,12,1967,Y,N,N,N,N,N,BM,96,0,0,0,96,0,0,0,0,0,0,0,0
228,104,HOUGANG AVE 1,4,1983,Y,Y,N,N,N,N,HG,8,0,0,8,0,0,0,0,0,0,0,0,0
229,104,JLN DUSUN,4,1980,Y,N,N,N,N,N,KWN,24,0,0,0,24,0,0,0,0,0,0,0,0
230,104,JLN RAJAH,25,1983,Y,N,N,Y,N,N,KWN,144,0,0,0,48,96,0,0,0,0,0,0,0
231,104,JLN BT MERAH,12,1967,Y,N,N,N,N,N,BM,216,0,0,0,0,0,0,0,0,0,216,0,0
232,104,JURONG EAST ST 13,4,1982,Y,Y,N,N,N,N,JE,20,0,0,20,0,0,0,0,0,0,0,0,0
233,104,LENGKONG TIGA,9,1988,Y,N,N,N,N,N,BD,55,0,0,0,0,0,55,0,0,0,0,0,0
234,104,LOR 1 TOA PAYOH,10,1967,Y,N,N,N,N,N,TP,160,0,0,0,0,0,0,0,0,0,160,0,0
235,104,PASIR RIS ST 12,11,1988,Y,N,N,Y,N,N,PRC,130,0,0,0,78,52,0,0,0,0,0,0,0
236,104,POTONG PASIR AVE 1,16,1984,Y,N,N,N,N,N,TP,174,0,0,122,48,0,4,0,0,0,0,0,0
237,104,RIVERVALE WALK,17,1997,Y,N,N,N,N,N,SK,78,0,0,0,60,18,0,0,0,0,0,0,0
238,104,SERANGOON NTH AVE 1,4,1984,Y,N,N,N,N,N,SGN,24,0,0,16,8,0,0,0,0,0,0,0,0
239,104,SPOTTISWOODE PK RD,25,1976,Y,N,N,Y,N,N,BM,94,0,0,0,0,92,2,0,0,0,0,0,0
240,104,TAMPINES ST 11,11,1982,Y,N,N,N,N,N,TAP,119,0,0,78,40,0,1,0,0,0,0,0,0
241,104,TECK WHYE LANE,9,1988,Y,N,N,N,N,N,CCK,80,0,0,0,52,28,0,0,0,0,0,0,0
242,104,TOWNER RD,11,1982,Y,N,N,Y,N,N,KWN,90,0,0,0,40,50,0,0,0,0,0,0,0
243,104,WHAMPOA DR,19,1997,Y,N,N,N,N,N,KWN,112,0,0,0,65,47,0,0,0,0,0,0,0
244,104,WOODLANDS ST 13,13,1984,Y,N,N,N,N,N,WL,111,0,0,0,111,0,0,0,0,0,0,0,0
245,104,YISHUN RING RD,1,1984,N,N,Y,N,N,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
246,104A,ANG MO KIO ST 11,12,1994,Y,N,N,N,N,N,AMK,60,0,0,0,0,0,60,0,0,0,0,0,0
247,104A,BIDADARI PK DR,17,2020,Y,N,N,N,N,N,TP,290,0,40,94,156,0,0,0,0,0,0,0,0
248,104A,CANBERRA ST,15,2017,Y,N,N,N,N,N,SB,140,0,0,42,98,0,0,0,0,0,0,0,0
249,104A,DEPOT RD,25,1998,Y,N,N,N,N,N,BM,96,0,0,0,48,48,0,0,0,0,0,0,0
250,104A,EDGEFIELD PLAINS,17,2001,Y,N,N,N,N,N,PG,92,0,0,0,32,60,0,0,0,0,0,0,0
251,104A,HENDERSON CRES,5,1997,N,N,N,N,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
252,104B,ANG MO KIO ST 11,12,1994,Y,N,N,N,N,N,AMK,88,0,0,0,0,88,0,0,0,0,0,0,0
253,104B,CANBERRA ST,15,2017,Y,N,N,N,N,N,SB,168,0,70,28,70,0,0,0,0,0,0,0,0
254,104B,DEPOT RD,20,1998,Y,N,N,N,N,N,BM,76,0,0,0,38,38,0,0,0,0,0,0,0
255,104B,EDGEFIELD PLAINS,17,2001,Y,N,N,N,N,N,PG,92,0,0,0,32,60,0,0,0,0,0,0,0
256,104C,ANG MO KIO ST 11,5,1994,N,N,N,N,Y,N,AMK,0,0,0,0,0,0,0,0,0,0,0,0,0
257,104C,CANBERRA ST,15,2017,Y,N,N,N,N,N,SB,137,0,0,42,95,0,0,0,0,0,0,0,0
258,104C,DEPOT RD,7,1997,N,Y,N,Y,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
259,104D,CANBERRA ST,15,2017,Y,N,N,N,N,N,SB,167,0,70,27,70,0,0,0,0,0,0,0,0
260,105,ALJUNIED CRES,12,1978,Y,N,N,N,N,N,GL,88,0,0,0,12,76,0,0,0,0,0,0,0
261,105,ANG MO KIO AVE 4,10,1977,Y,N,N,N,N,N,AMK,90,0,0,0,90,0,0,0,0,0,0,0,0
262,105,BEDOK RESERVOIR RD,12,1985,Y,N,N,N,N,N,BD,110,0,0,66,44,0,0,0,0,0,0,0,0
263,105,BEDOK NTH AVE 4,14,1976,Y,Y,N,Y,N,N,BD,155,0,0,128,26,0,1,0,0,0,0,0,0
264,105,BISHAN ST 12,9,1985,Y,N,N,N,N,N,BH,116,0,0,64,50,0,0,0,0,0,0,2,0
265,105,BIDADARI PK DR,1,2019,N,N,N,N,N,Y,TP,0,0,0,0,0,0,0,0,0,0,0,0,0
266,105,BT BATOK CTRL,10,1984,Y,Y,N,N,N,N,BB,81,0,0,0,81,0,0,0,0,0,0,0,0
267,105,BT PURMEI RD,13,1982,Y,N,N,N,N,N,BM,144,0,0,96,48,0,0,0,0,0,0,0,0
268,105,CANBERRA ST,3,2017,N,Y,N,Y,N,N,SB,0,0,0,0,0,0,0,0,0,0,0,0,0
269,105,CLEMENTI ST 12,4,1984,Y,Y,N,N,N,N,CL,42,0,0,41,0,0,0,0,0,0,0,1,0
270,105,DEPOT RD,2,2016,N,N,N,N,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
271,105,EDGEFIELD PLAINS,4,2001,N,N,N,N,Y,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
272,105,GANGSA RD,4,1986,Y,N,N,N,N,N,BP,40,0,0,24,16,0,0,0,0,0,0,0,0
273,105,HENDERSON CRES,24,1974,Y,N,N,Y,N,N,BM,270,0,0,264,0,6,0,0,0,0,0,0,0
274,105,HOUGANG AVE 1,4,2005,N,N,Y,N,Y,N,HG,0,0,0,0,0,0,0,0,0,0,0,0,0
275,105,JLN RAJAH,9,1983,Y,N,N,Y,N,N,KWN,72,0,0,0,0,0,72,0,0,0,0,0,0
276,105,JLN BT MERAH,12,1967,Y,Y,N,Y,N,N,BM,324,0,0,0,0,0,0,0,0,306,18,0,0
277,105,JURONG EAST ST 13,12,1982,Y,N,N,N,N,N,JE,98,0,0,0,98,0,0,0,0,0,0,0,0
278,105,LENGKONG TIGA,4,1988,Y,N,N,N,N,N,BD,8,0,0,0,0,0,8,0,0,0,0,0,0
279,105,LOR 1 TOA PAYOH,10,1967,Y,N,N,N,N,N,TP,160,0,0,0,0,0,0,0,0,0,160,0,0
280,105,PASIR RIS ST 12,11,1988,Y,N,N,Y,N,N,PRC,120,0,0,0,68,52,0,0,0,0,0,0,0
281,105,POTONG PASIR AVE 1,16,1984,Y,N,N,Y,N,N,TP,178,0,0,152,26,0,0,0,0,0,0,0,0
282,105,RIVERVALE WALK,17,1997,Y,N,N,N,N,N,SK,78,0,0,0,60,18,0,0,0,0,0,0,0
283,105,SERANGOON NTH AVE 1,13,1983,Y,N,N,N,N,N,SGN,120,0,0,120,0,0,0,0,0,0,0,0,0
284,105,SIMEI ST 1,4,1987,Y,N,N,N,N,N,TAP,32,0,0,0,0,0,32,0,0,0,0,0,0
285,105,SPOTTISWOODE PK RD,25,1976,Y,N,N,N,N,N,BM,94,0,0,0,0,92,2,0,0,0,0,0,0
286,105,TAMPINES ST 11,11,1982,Y,N,N,N,N,N,TAP,119,0,0,78,40,0,1,0,0,0,0,0,0
287,105,TECK WHYE LANE,12,1987,Y,N,N,N,N,N,CCK,132,0,0,65,66,0,0,0,0,0,0,1,0
288,105,TOWNER RD,25,1984,Y,N,N,Y,N,N,KWN,275,0,0,120,155,0,0,0,0,0,0,0,0
289,105,WOODLANDS ST 13,13,1984,Y,Y,N,N,N,N,WL,111,0,0,0,111,0,0,0,0,0,0,0,0
290,105,YISHUN RING RD,1,1984,N,N,Y,N,N,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
291,105A,BIDADARI PK DR,17,2019,Y,Y,N,N,N,N,TP,64,0,0,0,28,36,0,0,0,0,0,0,0
292,105A,DEPOT RD,21,2016,Y,N,N,N,N,N,BM,160,0,0,80,80,0,0,0,0,0,0,0,0
293,105A,EDGEFIELD PLAINS,17,2001,Y,N,N,N,N,N,PG,85,0,0,0,28,57,0,0,0,0,0,0,0
294,105A,JLN BT MERAH,1,2003,N,N,N,N,N,Y,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
295,105B,BIDADARI PK DR,17,2019,Y,N,N,N,N,N,TP,92,0,0,0,54,38,0,0,0,0,0,0,0
296,105B,DEPOT RD,1,2017,N,N,N,N,N,Y,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
297,105B,EDGEFIELD PLAINS,17,2001,Y,N,N,N,N,N,PG,85,0,0,0,28,57,0,0,0,0,0,0,0
298,105C,EDGEFIELD PLAINS,17,2001,Y,N,N,N,N,N,PG,85,0,0,0,28,57,0,0,0,0,0,0,0
299,105D,EDGEFIELD PLAINS,17,2001,Y,N,N,Y,N,N,PG,85,0,0,0,28,57,0,0,0,0,0,0,0
300,106,ALJUNIED CRES,12,1978,Y,Y,N,Y,N,N,GL,194,0,0,167,22,4,0,0,0,0,0,1,0
301,106,ANG MO KIO AVE 4,11,1977,Y,N,N,Y,N,N,AMK,138,0,0,115,20,2,0,0,0,0,0,1,0
302,106,BEDOK NTH AVE 4,13,1977,Y,N,N,N,N,N,BD,168,0,34,0,0,0,0,0,0,0,134,0,0
303,106,BEDOK RESERVOIR RD,12,1985,Y,N,N,N,N,N,BD,110,0,0,0,110,0,0,0,0,0,0,0,0
304,106,BIDADARI PK DR,3,2019,N,Y,N,N,Y,N,TP,0,0,0,0,0,0,0,0,0,0,0,0,0
305,106,BISHAN ST 12,13,1985,Y,Y,N,N,N,N,BH,96,0,0,0,96,0,0,0,0,0,0,0,0
306,106,BT PURMEI RD,13,1983,Y,N,N,N,N,N,BM,123,0,0,51,72,0,0,0,0,0,0,0,0
307,106,BT BATOK CTRL,8,1984,Y,N,N,Y,N,N,BB,100,0,0,0,100,0,0,0,0,0,0,0,0
308,106,C'WEALTH CRES,10,1964,Y,N,N,N,N,N,QT,99,0,0,0,0,0,0,0,0,0,99,0,0
309,106,CANBERRA ST,4,2016,N,N,N,N,Y,N,SB,0,0,0,0,0,0,0,0,0,0,0,0,0
310,106,CLEMENTI ST 12,4,1985,N,Y,N,N,N,N,CL,0,0,0,0,0,0,0,0,0,0,0,0,0
311,106,GANGSA RD,10,1986,Y,N,N,N,N,N,BP,90,0,0,54,36,0,0,0,0,0,0,0,0
312,106,HENDERSON CRES,14,1973,Y,Y,N,Y,N,N,BM,130,0,0,0,130,0,0,0,0,0,0,0,0
313,106,HOUGANG AVE 1,4,1982,Y,Y,N,N,N,N,HG,51,0,0,41,9,0,0,0,0,0,0,1,0
314,106,JLN BT MERAH,12,1967,Y,N,N,N,N,N,BM,330,0,0,0,0,0,0,0,0,312,18,0,0
315,106,JLN RAJAH,10,1983,Y,N,N,N,N,N,KWN,68,0,0,0,0,0,68,0,0,0,0,0,0
316,106,JLN DUSUN,9,1980,Y,N,N,Y,N,N,KWN,97,0,0,0,97,0,0,0,0,0,0,0,0
317,106,JURONG EAST ST 13,25,1982,Y,Y,N,N,N,N,JE,96,0,0,0,0,96,0,0,0,0,0,0,0
318,106,LENGKONG TIGA,9,1988,Y,N,N,N,N,N,BD,43,0,0,0,0,0,43,0,0,0,0,0,0
319,106,LOR 1 TOA PAYOH,10,1967,Y,N,N,Y,N,N,TP,158,0,0,0,0,0,0,0,0,0,158,0,0
320,106,PASIR RIS ST 12,13,1988,Y,N,N,N,N,N,PRC,96,0,0,0,54,42,0,0,0,0,0,0,0
321,106,POTONG PASIR AVE 1,4,1983,Y,N,N,N,N,N,TP,38,0,0,36,0,0,2,0,0,0,0,0,0
322,106,PUNGGOL FIELD,1,2002,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
323,106,RIVERVALE WALK,17,1998,Y,N,N,N,N,N,SK,78,0,0,0,60,18,0,0,0,0,0,0,0
324,106,SERANGOON NTH AVE 1,12,1983,Y,N,N,N,N,N,SGN,131,0,0,130,0,1,0,0,0,0,0,0,0
325,106,SIMEI ST 1,11,1987,Y,N,N,N,N,N,TAP,100,0,0,0,64,36,0,0,0,0,0,0,0
326,106,SPOTTISWOODE PK RD,25,1976,Y,N,N,N,N,N,BM,94,0,0,0,0,92,2,0,0,0,0,0,0
327,106,TAMPINES ST 11,11,1983,Y,N,N,Y,N,N,TAP,80,0,0,0,12,68,0,0,0,0,0,0,0
328,106,TECK WHYE LANE,12,1987,Y,N,N,N,N,N,CCK,110,0,0,66,44,0,0,0,0,0,0,0,0
329,106,TOWNER RD,11,1983,Y,N,N,Y,N,N,KWN,80,0,0,0,40,40,0,0,0,0,0,0,0
330,106,WOODLANDS ST 13,4,1984,Y,N,N,N,N,N,WL,16,0,0,8,8,0,0,0,0,0,0,0,0
331,106,YISHUN RING RD,4,1984,Y,Y,N,N,N,N,YS,60,0,0,54,4,0,0,0,0,0,0,2,0
332,106A,BIDADARI PK DR,17,2019,Y,Y,N,Y,N,N,TP,107,0,0,0,62,45,0,0,0,0,0,0,0
333,106A,CANBERRA ST,15,2016,Y,N,N,N,N,N,SB,252,0,0,0,0,0,0,0,0,140,112,0,0
334,106A,DEPOT RD,25,1998,Y,N,N,N,N,N,BM,96,0,0,0,48,48,0,0,0,0,0,0,0
335,106A,HENDERSON CRES,2,1972,N,Y,N,N,N,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
336,106A,LOR 1 TOA PAYOH,1,2005,N,N,N,N,N,Y,TP,0,0,0,0,0,0,0,0,0,0,0,0,0
337,106A,PUNGGOL FIELD,17,2001,Y,Y,N,N,N,N,PG,131,0,0,0,30,101,0,0,0,0,0,0,0
338,106B,BIDADARI PK DR,17,2019,Y,N,N,Y,N,N,TP,87,0,0,0,55,32,0,0,0,0,0,0,0
339,106B,CANBERRA ST,15,2016,Y,N,N,N,N,N,SB,252,0,0,0,0,0,0,0,0,140,112,0,0
340,106B,DEPOT RD,20,1998,Y,N,N,N,N,N,BM,76,0,0,0,38,38,0,0,0,0,0,0,0
341,106B,PUNGGOL FIELD,17,2001,Y,N,N,N,N,N,PG,82,0,0,0,56,26,0,0,0,0,0,0,0
342,106C,PUNGGOL FIELD,17,2001,Y,N,N,N,N,N,PG,82,0,0,0,38,44,0,0,0,0,0,0,0
343,106D,PUNGGOL FIELD,17,2001,Y,N,N,N,N,N,PG,86,0,0,0,0,86,0,0,0,0,0,0,0
344,107,ALJUNIED CRES,12,1980,Y,N,N,Y,N,N,GL,88,0,0,0,88,0,0,0,0,0,0,0,0
345,107,ANG MO KIO AVE 4,11,1977,Y,Y,N,N,N,N,AMK,131,0,0,111,18,1,1,0,0,0,0,0,0
346,107,BEDOK RESERVOIR RD,13,1985,Y,N,N,N,N,N,BD,120,0,0,72,48,0,0,0,0,0,0,0,0
347,107,BEDOK NTH RD,12,1976,Y,Y,N,N,N,N,BD,154,0,0,132,22,0,0,0,0,0,0,0,0
348,107,BISHAN ST 12,13,1985,Y,N,N,N,N,N,BH,96,0,0,0,96,0,0,0,0,0,0,0,0
349,107,BIDADARI PK DR,1,2021,N,N,N,N,N,Y,TP,0,0,0,0,0,0,0,0,0,0,0,0,0
350,107,BT BATOK WEST AVE 6,10,1984,Y,N,N,Y,N,N,BB,81,0,0,0,81,0,0,0,0,0,0,0,0
351,107,BT PURMEI RD,13,1982,Y,Y,N,N,N,N,BM,144,0,0,84,60,0,0,0,0,0,0,0,0
352,107,C'WEALTH CRES,10,1964,Y,N,N,Y,N,N,QT,99,0,0,0,0,0,0,0,0,0,99,0,0
353,107,CANBERRA ST,1,2017,N,N,N,N,N,Y,SB,0,0,0,0,0,0,0,0,0,0,0,0,0
354,107,CLEMENTI ST 12,1,1984,N,Y,N,N,N,N,CL,0,0,0,0,0,0,0,0,0,0,0,0,0
355,107,GANGSA RD,13,1986,Y,N,N,Y,N,N,BP,60,0,0,0,0,0,60,0,0,0,0,0,0
356,107,HOUGANG AVE 1,1,1982,N,Y,N,N,N,N,HG,0,0,0,0,0,0,0,0,0,0,0,0,0
357,107,JLN BT MERAH,12,1967,Y,Y,N,N,N,N,BM,222,0,0,218,4,0,0,0,0,0,0,0,0
358,107,JLN RAJAH,13,1983,Y,Y,N,N,N,N,KWN,96,0,0,0,48,48,0,0,0,0,0,0,0
359,107,JURONG EAST ST 13,12,1981,Y,Y,N,Y,N,N,JE,60,0,0,0,0,25,35,0,0,0,0,0,0
360,107,LENGKONG TIGA,4,1988,Y,N,N,N,N,N,BD,8,0,0,0,0,0,8,0,0,0,0,0,0
361,107,LOR 1 TOA PAYOH,10,1968,Y,Y,N,N,N,N,TP,96,0,0,96,0,0,0,0,0,0,0,0,0
362,107,PASIR RIS ST 12,13,1988,Y,N,N,N,N,N,PRC,96,0,0,0,54,42,0,0,0,0,0,0,0
363,107,POTONG PASIR AVE 1,14,1984,Y,Y,N,N,N,N,TP,104,0,0,65,39,0,0,0,0,0,0,0,0
364,107,PUNGGOL FIELD,3,2001,N,N,N,N,Y,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
365,107,RIVERVALE WALK,17,1998,Y,N,N,N,N,N,SK,78,0,0,0,60,18,0,0,0,0,0,0,0
366,107,SERANGOON NTH AVE 1,13,1984,Y,Y,N,N,N,N,SGN,112,0,0,111,0,1,0,0,0,0,0,0,0
367,107,SIMEI ST 1,11,1987,Y,Y,N,Y,N,N,TAP,140,0,0,0,88,52,0,0,0,0,0,0,0
368,107,SPOTTISWOODE PK RD,25,1976,Y,N,N,N,N,N,BM,94,0,0,0,0,92,2,0,0,0,0,0,0
369,107,TAMPINES ST 11,10,1983,Y,Y,N,N,N,N,TAP,115,0,0,65,49,0,1,0,0,0,0,0,0
370,107,TECK WHYE LANE,13,1988,Y,N,N,N,N,N,CCK,54,0,0,0,0,0,54,0,0,0,0,0,0
371,107,TOWNER RD,25,1982,Y,N,N,Y,N,N,KWN,295,0,0,140,155,0,0,0,0,0,0,0,0
372,107,WOODLANDS ST 13,4,1984,Y,N,N,N,N,N,WL,8,0,0,0,0,0,8,0,0,0,0,0,0
373,107,YISHUN RING RD,11,1981,Y,N,N,Y,N,N,YS,337,0,0,240,94,1,2,0,0,0,0,0,0
374,107A,BIDADARI PK DR,16,2021,Y,N,N,Y,N,N,TP,145,0,0,78,52,15,0,0,0,0,0,0,0
375,107A,C'WEALTH CRES,1,2003,N,N,N,N,N,Y,QT,0,0,0,0,0,0,0,0,0,0,0,0,0
376,107A,CANBERRA ST,15,2017,Y,N,N,Y,N,N,SB,139,0,0,41,98,0,0,0,0,0,0,0,0
377,107A,CLEMENTI ST 12,1,1984,N,Y,N,N,N,N,CL,0,0,0,0,0,0,0,0,0,0,0,0,0
378,107A,EDGEFIELD PLAINS,17,2001,Y,N,N,N,N,N,PG,86,0,0,0,0,86,0,0,0,0,0,0,0
379,107A,JLN BT MERAH,1,2003,N,N,N,N,N,Y,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
380,107A,RIVERVALE WALK,1,1999,N,N,N,N,N,Y,SK,0,0,0,0,0,0,0,0,0,0,0,0,0
381,107B,BIDADARI PK DR,16,2021,Y,N,N,N,N,N,TP,78,0,0,0,30,48,0,0,0,0,0,0,0
382,107B,CANBERRA ST,15,2017,Y,N,N,N,N,N,SB,140,0,0,42,98,0,0,0,0,0,0,0,0
383,107B,EDGEFIELD PLAINS,17,2001,Y,N,N,N,N,N,PG,85,0,0,0,27,58,0,0,0,0,0,0,0
384,107C,CANBERRA ST,15,2017,Y,N,N,N,N,N,SB,139,0,0,41,98,0,0,0,0,0,0,0,0
385,107C,EDGEFIELD PLAINS,17,2001,Y,N,N,N,N,N,PG,85,0,0,0,27,58,0,0,0,0,0,0,0
386,107D,EDGEFIELD PLAINS,17,2001,Y,N,N,Y,N,N,PG,91,0,0,0,0,91,0,0,0,0,0,0,0
387,108,ALJUNIED CRES,12,1980,Y,N,N,Y,N,N,GL,152,0,0,128,22,2,0,0,0,0,0,0,0
388,108,ANG MO KIO AVE 4,12,1978,Y,Y,N,N,N,N,AMK,122,0,0,89,31,1,0,0,0,0,0,1,0
389,108,BEDOK RESERVOIR RD,12,1985,Y,Y,N,Y,N,N,BD,153,0,0,86,66,1,0,0,0,0,0,0,0
390,108,BEDOK NTH RD,12,1976,Y,N,N,Y,N,N,BD,154,0,0,132,22,0,0,0,0,0,0,0,0
391,108,BISHAN ST 12,4,1985,Y,N,N,N,N,N,BH,32,0,0,16,16,0,0,0,0,0,0,0,0
392,108,BT PURMEI RD,12,1984,Y,N,N,Y,N,N,BM,176,0,0,55,121,0,0,0,0,0,0,0,0
393,108,BT BATOK WEST AVE 6,8,1984,Y,N,N,Y,N,N,BB,88,0,0,0,88,0,0,0,0,0,0,0,0
394,108,C'WEALTH CRES,10,1964,Y,N,N,N,N,N,QT,76,0,7,64,4,0,0,0,0,0,1,0,0
395,108,CANBERRA WALK,6,2017,N,N,N,N,Y,N,SB,0,0,0,0,0,0,0,0,0,0,0,0,0
396,108,CLEMENTI ST 11,1,1984,N,Y,N,N,N,N,CL,0,0,0,0,0,0,0,0,0,0,0,0,0
397,108,DEPOT RD,3,2004,N,Y,Y,N,N,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
398,108,GANGSA RD,10,1986,Y,N,N,Y,N,N,BP,90,0,0,54,36,0,0,0,0,0,0,0,0
399,108,HOUGANG AVE 1,4,1982,Y,Y,N,N,N,N,HG,70,0,0,66,4,0,0,0,0,0,0,0,0
400,108,JLN BT MERAH,10,1983,Y,N,N,N,N,N,BM,169,0,0,94,74,0,1,0,0,0,0,0,0
401,108,JLN RAJAH,11,1983,Y,N,N,N,N,N,KWN,75,0,0,0,0,0,75,0,0,0,0,0,0
402,108,JURONG EAST ST 13,12,1982,Y,Y,N,Y,N,N,JE,98,0,0,0,98,0,0,0,0,0,0,0,0
403,108,LENGKONG TIGA,9,1988,Y,N,N,N,N,N,BD,47,0,0,0,0,0,47,0,0,0,0,0,0
404,108,LOR 1 TOA PAYOH,10,1969,Y,N,N,N,N,N,TP,118,0,0,115,0,2,0,0,0,0,0,1,0
405,108,MCNAIR RD,15,1986,Y,Y,N,N,N,N,KWN,140,0,0,8,104,28,0,0,0,0,0,0,0
406,108,PASIR RIS ST 12,13,1988,Y,N,N,N,N,N,PRC,48,0,0,0,0,0,48,0,0,0,0,0,0
407,108,POTONG PASIR AVE 1,14,1984,Y,N,N,Y,N,N,TP,142,0,0,115,26,0,1,0,0,0,0,0,0
408,108,PUNGGOL FIELD,1,2002,N,Y,N,N,N,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
409,108,RIVERVALE WALK,17,1998,Y,N,N,N,N,N,SK,78,0,0,0,60,18,0,0,0,0,0,0,0
410,108,SERANGOON NTH AVE 1,12,1983,Y,N,N,Y,N,N,SGN,128,0,0,124,0,4,0,0,0,0,0,0,0
411,108,SIMEI ST 1,11,1987,Y,N,N,Y,N,N,TAP,100,0,0,0,64,36,0,0,0,0,0,0,0
412,108,SPOTTISWOODE PK RD,5,1976,N,Y,N,Y,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
413,108,TAMPINES ST 11,11,1983,Y,N,N,N,N,N,TAP,120,0,0,80,40,0,0,0,0,0,0,0,0
414,108,TECK WHYE LANE,13,1988,Y,N,N,N,N,N,CCK,72,0,0,0,0,0,72,0,0,0,0,0,0
415,108,WOODLANDS ST 13,13,1984,Y,N,N,N,N,N,WL,111,0,0,0,111,0,0,0,0,0,0,0,0
416,108,YISHUN RING RD,9,1981,Y,N,N,Y,N,N,YS,208,0,0,137,32,0,0,0,0,16,16,7,0
417,108A,BIDADARI PK DR,16,2021,Y,N,N,N,N,N,TP,156,0,0,96,60,0,0,0,0,0,0,0,0
418,108A,CLEMENTI ST 11,1,1984,N,Y,N,N,N,N,CL,0,0,0,0,0,0,0,0,0,0,0,0,0
419,108A,CANBERRA WALK,14,2017,Y,N,N,N,N,N,SB,112,0,0,0,38,74,0,0,0,0,0,0,0
420,108A,DEPOT RD,5,2004,N,N,N,Y,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
421,108A,MCNAIR RD,5,2003,N,N,N,N,Y,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0
422,108A,PASIR RIS ST 12,5,2001,N,N,N,N,Y,N,PRC,0,0,0,0,0,0,0,0,0,0,0,0,0
423,108B,BIDADARI PK DR,17,2021,Y,N,N,N,N,N,TP,62,0,0,0,32,30,0,0,0,0,0,0,0
424,108B,CANBERRA WALK,14,2017,Y,N,N,N,N,N,SB,117,0,0,0,65,52,0,0,0,0,0,0,0
425,108B,MCNAIR RD,30,2003,Y,N,N,N,N,N,KWN,174,0,0,0,87,87,0,0,0,0,0,0,0
426,108C,CANBERRA WALK,13,2017,Y,N,N,N,N,N,SB,108,0,0,0,60,48,0,0,0,0,0,0,0
427,108C,MCNAIR RD,30,2003,Y,N,N,N,N,N,KWN,174,0,0,0,116,58,0,0,0,0,0,0,0
428,108D,CANBERRA WALK,1,2018,N,N,N,N,N,Y,SB,0,0,0,0,0,0,0,0,0,0,0,0,0
429,109,ALJUNIED CRES,12,1980,Y,N,N,N,N,N,GL,195,0,59,130,3,0,0,0,0,0,2,1,0
430,109,ANG MO KIO AVE 4,12,1978,Y,N,N,Y,N,N,AMK,154,0,0,120,33,0,0,0,0,0,0,1,0
431,109,BEDOK NTH RD,12,1976,Y,Y,N,N,N,N,BD,149,0,0,122,22,3,2,0,0,0,0,0,0
432,109,BEDOK RESERVOIR RD,4,1985,Y,N,N,N,N,N,BD,32,0,0,24,8,0,0,0,0,0,0,0,0
433,109,BIDADARI PK DR,5,2021,N,N,N,N,Y,N,TP,0,0,0,0,0,0,0,0,0,0,0,0,0
434,109,BISHAN ST 12,13,1985,Y,N,N,N,N,N,BH,96,0,0,0,96,0,0,0,0,0,0,0,0
435,109,BT BATOK WEST AVE 6,11,1984,Y,Y,N,N,N,N,BB,115,0,0,74,0,0,0,0,0,20,20,1,0
436,109,BT PURMEI RD,12,1984,Y,Y,N,N,N,N,BM,162,0,0,99,61,0,2,0,0,0,0,0,0
437,109,C'WEALTH CRES,10,1964,Y,N,N,N,N,N,QT,79,0,10,68,1,0,0,0,0,0,0,0,0
