SIBOR DATE,SIBOR 1M,SIBOR 3M,SIBOR 6M,SIBOR 12M,SOR ON,SOR 1M,SOR 3M,SOR 6M
18/3/15,0.80917,0.93746,1.00563,1.07533,0.33311,0.88377,1.06757,1.21295
19/3/15,0.81092,0.93946,1.00971,1.07583,0.56275,0.91042,1.09995,1.22018
20/3/15,0.83975,0.97275,1.05272,1.11138,0.50073,0.91398,1.0792,1.16126
23/3/15,0.86625,0.99216,1.06104,1.14283,0.75145,0.90662,1.0792,1.1892
24/3/15,0.87196,1.00129,1.06984,1.1593,1.08425,1.04941,1.09867,1.22053
25/3/15,0.87508,1.00529,1.07084,1.163,0.49719,0.95716,1.08088,1.20395
26/3/15,0.87608,1.00834,1.06976,1.165,0.39271,1.00809,1.05784,1.16801
27/3/15,0.87708,1.01034,1.07289,1.165,0.77819,1.01238,1.09456,1.16595
30/3/15,0.88067,1.01347,1.07601,1.165,0.58462,1.01238,1.03635,1.1326
31/3/15,0.88067,1.01446,1.0738,1.16364,0.45852,0.96434,0.99934,1.09907
1/4/15,0.88116,1.01959,1.0768,1.16689,0.49159,0.90487,0.95693,1.0457
2/4/15,0.88116,1.01959,1.0768,1.16689,0.47431,0.90487,0.90921,1.03877
6/4/15,0.88116,1.02097,1.0768,1.16689,0.34041,0.78925,0.86873,0.98543
7/4/15,0.88116,1.02197,1.0768,1.16549,0.13337,0.7201,0.77314,0.91081
8/4/15,0.88325,1.02397,1.0778,1.17074,0.08375,0.61623,0.72934,0.85582
9/4/15,0.88508,1.02705,1.0836,1.18217,0.14289,0.60866,0.71607,0.86428
10/4/15,0.88508,1.02516,1.0836,1.18217,0.35552,0.73703,0.80942,0.95527
13/4/15,0.88508,1.02567,1.0836,1.18217,0.57141,0.79002,0.86475,1.01711
14/4/15,0.88508,1.01441,1.07738,1.17764,0.5243,0.77708,0.83163,0.99402
15/4/15,0.88049,1.01241,1.07634,1.17003,0.5921,0.78865,0.8281,0.96394
16/4/15,0.82,0.94654,1.02451,1.14561,0.56645,0.74124,0.79881,0.93193
17/4/15,0.76134,0.88884,0.97139,1.08002,0.49912,0.73165,0.80918,0.92318
20/4/15,0.7595,0.8843,0.96715,1.07562,0.602,0.77889,0.83455,0.94872
21/4/15,0.76125,0.8898,0.96917,1.07521,0.51289,0.77553,0.85288,0.98079
22/4/15,0.76475,0.89047,0.97017,1.07621,0.53114,0.824,0.86736,0.99446
23/4/15,0.76475,0.89039,0.97017,1.07621,1.00384,0.99573,1.00373,1.09535
24/4/15,0.765,0.8908,0.97017,1.07621,0.67832,0.89301,0.89179,1.05043
27/4/15,0.76525,0.88967,0.96915,1.07621,0.51087,0.92792,0.95607,1.07128
28/4/15,0.76525,0.89095,0.97018,1.07621,0.26859,0.84892,0.83358,1.00895
29/4/15,0.76525,0.89072,0.97453,1.07621,0.10868,0.75128,0.81683,0.98088
30/4/15,0.76625,0.89489,0.976,1.07621,0.04381,0.74703,0.81909,0.99208
4/5/15,0.76625,0.89489,0.976,1.07621,0.01905,0.72653,0.81909,0.95988
5/5/15,0.7665,0.89514,0.976,1.07521,0.06521,0.60907,0.7171,0.89614
6/5/15,0.767,0.89564,0.97625,1.07521,0.08253,0.63407,0.73123,0.85455
7/5/15,0.76725,0.89564,0.97625,1.07521,0.07994,0.59159,0.71006,0.84232
8/5/15,0.7675,0.89589,0.97625,1.07521,0.10945,0.61854,0.75161,0.87346
11/5/15,0.7675,0.89117,0.97042,1.07521,0.11097,0.7078,0.79636,0.90637
12/5/15,0.76725,0.89396,0.97625,1.07521,0.17599,0.71325,0.79126,0.91142
13/5/15,0.75991,0.88191,0.96967,1.07183,0.29593,0.68441,0.7664,0.8924
14/5/15,0.75527,0.87866,0.96933,1.07183,0.35662,0.70584,0.79858,0.92433
15/5/15,0.72126,0.84705,0.92018,1.04244,0.70655,0.79637,0.82119,0.95593
18/5/15,0.70738,0.82947,0.8989,1.02232,0.37391,0.72818,0.82266,0.94848
19/5/15,0.69799,0.82267,0.88859,1.01512,0.77764,0.72818,0.82266,0.94965
20/5/15,0.70287,0.82481,0.88796,1.01479,0.5322,0.77667,0.83488,0.98049
21/5/15,0.706,0.82867,0.88908,1.01479,0.54046,0.821,0.84658,0.98517
22/5/15,0.70621,0.82892,0.88908,1.01479,0.28829,0.81898,0.86429,1.02189
25/5/15,0.70621,0.8278,0.88908,1.01479,0.18817,0.75915,0.84886,1.0113
26/5/15,0.70788,0.82955,0.88908,1.01505,0.14337,0.76965,0.86981,1.02569
27/5/15,0.70671,0.82955,0.88909,1.01839,0.1071,0.72372,0.86636,1.03428
28/5/15,0.70696,0.82955,0.88909,1.01839,0.05371,0.70209,0.81849,0.992
29/5/15,0.70696,0.82955,0.88909,1.01839,0.07856,0.6167,0.77663,0.94667
2/6/15,0.70896,0.82955,0.88909,1.01859,0.08989,0.58455,0.73169,0.93553
3/6/15,0.70612,0.8308,0.89206,1.01859,0.07878,0.63495,0.74384,0.93091
4/6/15,0.70846,0.8308,0.89009,1.01859,0.10089,0.65281,0.74384,0.96292
5/6/15,0.70846,0.8308,0.89009,1.01859,0.11955,0.64576,0.74454,0.93887
8/6/15,0.70846,0.8308,0.89009,1.01859,0.09043,0.5894,0.70771,0.9092
9/6/15,0.70846,0.8308,0.89188,1.02099,0.32624,0.63088,0.76147,0.94021
10/6/15,0.70846,0.8308,0.89188,1.02099,0.65691,0.73699,0.79167,0.96055
11/6/15,0.70821,0.83075,0.89188,1.02099,0.54126,0.73524,0.80346,0.96338
12/6/15,0.69763,0.82178,0.88666,1.01692,0.3874,0.74035,0.75149,0.93917
15/6/15,0.69738,0.82096,0.88566,1.01692,0.46032,0.72578,0.79182,0.94863
16/6/15,0.69794,0.82221,0.88537,1.01386,0.44932,0.72757,0.79191,0.97009
17/6/15,0.69449,0.82028,0.88537,1.01386,1.55438,0.81444,0.79191,0.95966
18/6/15,0.69465,0.81913,0.88537,1.01386,1.80509,0.82843,0.77379,0.92405
19/6/15,0.69613,0.81932,0.88374,1.01073,0.88854,0.8325,0.7826,0.93926
22/6/15,0.69613,0.82146,0.88374,1.01073,0.99615,0.84402,0.81356,0.97233
23/6/15,0.69638,0.82146,0.88374,1.01367,0.53763,0.81283,0.81758,0.96712
24/6/15,0.69663,0.82146,0.88374,1.01367,0.30441,0.74197,0.79095,0.9441
25/6/15,0.69688,0.821,0.88374,1.01367,0.10572,0.68005,0.72625,0.90002
26/6/15,0.69613,0.82146,0.88374,1.01367,0.06542,0.6534,0.72647,0.88888
29/6/15,0.69638,0.82146,0.88374,1.01367,0.0633,0.67113,0.75508,0.91777
30/6/15,0.69663,0.82106,0.88374,1.01073,0.12952,0.66828,0.76085,0.90222
1/7/15,0.69688,0.82038,0.88474,1.01386,0.16105,0.65405,0.76222,0.91973
2/7/15,0.69913,0.82246,0.88474,1.01386,0.29267,0.73464,0.82984,0.94601
3/7/15,0.69938,0.82246,0.88474,1.01386,0.37461,0.73173,0.80158,0.94259
6/7/15,0.69963,0.82246,0.88474,1.01386,0.68218,0.7506,0.82487,0.95598
7/7/15,0.70038,0.82038,0.88474,1.01379,0.56295,0.76469,0.8354,0.97594
8/7/15,0.69988,0.81725,0.88374,1.01367,0.55025,0.85291,0.85487,1.00166
9/7/15,0.69951,0.8155,0.88166,1.01067,0.42271,0.88016,0.83521,1.00166
10/7/15,0.69926,0.8159,0.88166,1.01067,0.48445,0.87786,0.86511,1.0022
13/7/15,0.69926,0.81897,0.88166,1.01067,0.60754,0.91303,0.92033,1.02057
14/7/15,0.69901,0.82038,0.88166,1.01067,0.61987,0.91889,0.92705,1.06447
15/7/15,0.70113,0.82038,0.88166,1.01067,0.58893,0.94427,0.98362,1.08028
16/7/15,0.70138,0.82038,0.88166,1.01067,0.53567,0.92775,0.95437,1.06762
20/7/15,0.70163,0.82271,0.88374,1.01367,0.60568,0.93249,0.96634,1.08308
21/7/15,0.70288,0.82296,0.88374,1.01453,0.67602,0.93736,0.99675,1.11573
22/7/15,0.70438,0.82421,0.88374,1.01453,0.37059,0.84493,0.97983,1.08657
23/7/15,0.70463,0.82421,0.88374,1.01453,0.46409,0.89538,0.98055,1.09006
24/7/15,0.70488,0.82446,0.88374,1.01453,0.38736,0.96388,0.99679,1.12812
27/7/15,0.70613,0.82571,0.88374,1.01453,0.42311,0.93342,0.99679,1.14002
28/7/15,0.70638,0.82596,0.88374,1.01593,0.52984,1.01808,1.07461,1.18164
29/7/15,0.7485,0.87234,0.93325,1.05614,0.43735,1.11381,1.16341,1.31057
30/7/15,0.75916,0.87858,0.93858,1.06358,0.48535,0.95292,1.12153,1.25963
31/7/15,0.75916,0.87883,0.93858,1.06358,0.15004,1.00739,1.12825,1.25573
3/8/15,0.75916,0.87908,0.94008,1.06608,0.48517,0.95343,1.18292,1.31392
4/8/15,0.75916,0.87908,0.94008,1.06787,0.38834,0.99084,1.16681,1.32078
5/8/15,0.75916,0.87908,0.94008,1.06787,0.3186,0.96502,1.11466,1.3189
6/8/15,0.75916,0.87908,0.94008,1.06787,0.31156,0.99273,1.12982,1.29889
11/8/15,0.75916,0.87908,0.94008,1.06867,0.48826,1.11209,1.20457,1.3612
12/8/15,0.81325,0.9345,0.99675,1.09643,1.40678,1.57153,1.33242,1.50724
13/8/15,0.82016,0.93883,0.997,1.09643,2.24448,1.58446,1.40236,1.49546
14/8/15,0.82016,0.93908,0.99725,1.09643,1.33685,1.49607,1.3791,1.45196
17/8/15,0.82016,0.93933,0.9975,1.09643,0.57056,1.42527,1.31041,1.39629
18/8/15,0.82016,0.93908,1.00075,1.09603,0.48762,1.44064,1.40506,1.49039
19/8/15,0.81916,0.93825,1.001,1.09603,0.34872,1.41972,1.53898,1.63314
20/8/15,0.81916,0.93825,1.001,1.09603,0.2467,1.44355,1.55883,1.66698
21/8/15,0.81816,0.93825,1.001,1.09603,0.20681,1.41642,1.5067,1.60425
24/8/15,0.8735,0.996,1.05675,1.1713,0.13683,1.28326,1.44148,1.55328
25/8/15,0.87758,1.00208,1.06325,1.187,0,1.4007,1.51295,1.6609
26/8/15,0.88121,1.00208,1.0635,1.187,0.38487,1.36009,1.56409,1.67458
27/8/15,0.88121,1.00208,1.06375,1.187,0.18934,1.30483,1.46209,1.63398
28/8/15,0.88775,1.00783,1.06683,1.19005,0.41611,1.3338,1.49215,1.66004
31/8/15,0.88825,1.00833,1.06783,1.1903,0.66242,1.45432,1.561,1.71829
1/9/15,0.94621,1.07075,1.127,1.24788,0.41331,1.41236,1.50098,1.67122
2/9/15,0.94912,1.07033,1.12933,1.25025,0.44104,1.35133,1.40332,1.57416
3/9/15,0.94912,1.07058,1.12958,1.25,0.3901,1.266,1.33757,1.54018
4/9/15,0.95004,1.07408,1.12983,1.25025,0.50709,1.18675,1.28373,1.48386
7/9/15,0.95004,1.07383,1.12983,1.25025,0.61864,1.33594,1.41632,1.53785
8/9/15,0.95216,1.07408,1.13008,1.25025,0.36831,1.35116,1.46705,1.58995
9/9/15,0.95216,1.07508,1.13208,1.25125,0.30512,1.47136,1.46929,1.64025
10/9/15,0.95216,1.07483,1.13208,1.25125,0.3828,1.44444,1.49235,1.66233
14/9/15,1.0025,1.131,1.18408,1.30859,0.29073,1.33505,1.37514,1.58193
15/9/15,1.00816,1.13583,1.19055,1.31434,0.22421,1.22591,1.35109,1.60034
16/9/15,1.01616,1.13758,1.19133,1.31434,0.4543,1.15271,1.23722,1.49962
17/9/15,1.01641,1.13958,1.19133,1.31434,0.54655,1.2259,1.32899,1.51466
18/9/15,1.01716,1.13933,1.19133,1.31434,0.64512,1.26543,1.35631,1.52723
21/9/15,1.01691,1.13883,1.19108,1.31434,0.5877,1.2106,1.27229,1.43577
22/9/15,1.01666,1.13858,1.19083,1.31225,0.39679,1.14845,1.23507,1.37431
23/9/15,1.01766,1.13858,1.19083,1.31225,0.2733,1.15273,1.24391,1.35725
25/9/15,1.01791,1.13883,1.19083,1.31225,0.07193,1.11538,1.25554,1.38487
28/9/15,1.01816,1.13908,1.19083,1.31225,0.05563,0.95455,1.1587,1.3513
29/9/15,1.01741,1.13933,1.19083,1.31225,0,0.77078,0.99194,1.23809
30/9/15,1.01716,1.13908,1.19083,1.31434,0.01896,0.78484,0.99691,1.24017
1/10/15,1.01466,1.13558,1.19083,1.31434,0.04493,0.87206,1.08248,1.22363
2/10/15,1.01416,1.13533,1.19058,1.31434,0.01654,0.60016,0.88223,1.14063
5/10/15,1.01391,1.13508,1.19033,1.31434,0.16555,0.70596,0.94709,1.21067
6/10/15,1.01366,1.13483,1.19008,1.31434,0.79519,0.92405,1.06449,1.27933
7/10/15,1.01341,1.13458,1.18983,1.31434,0.27244,0.92405,1.0969,1.28508
8/10/15,1.01341,1.13458,1.18958,1.31434,0.51446,1.00247,1.15929,1.34798
9/10/15,1.01316,1.13333,1.18933,1.31434,0.64128,1.04138,1.17291,1.39945
12/10/15,1.00716,1.13283,1.18908,1.31434,1.35596,1.05374,1.25772,1.40037
13/10/15,1.00616,1.12733,1.18883,1.31225,1.33985,1.26124,1.32322,1.47097
14/10/15,1.00383,1.12928,1.18775,1.311,0.97018,1.32659,1.30042,1.43439
15/10/15,1.00125,1.1235,1.18458,1.30892,0.99438,1.29061,1.36112,1.46697
16/10/15,0.88908,1.00906,1.07313,1.19846,1.09471,1.4193,1.41941,1.55479
19/10/15,0.88825,1.00925,1.06771,1.19541,1.26789,1.39228,1.42307,1.55099
20/10/15,0.886,1.0095,1.06771,1.19551,0.73214,1.38319,1.41433,1.50262
21/10/15,0.88625,1.00975,1.06771,1.19551,0.60106,1.29205,1.35112,1.47531
22/10/15,0.887,1.01,1.06846,1.19551,0.56714,1.20787,1.30866,1.45794
23/10/15,0.888,1.0105,1.06846,1.19551,0.46026,1.2827,1.32738,1.45913
26/10/15,0.9425,1.0665,1.12417,1.25,0.46632,1.2922,1.31655,1.46982
27/10/15,0.94508,1.06908,1.12592,1.25,1.57352,1.4006,1.48593,1.6085
28/10/15,0.94916,1.06958,1.12675,1.25025,0,1.38306,1.46032,1.59159
29/10/15,0.94966,1.07008,1.1275,1.25233,0.7149,1.34507,1.47411,1.59943
30/10/15,0.95016,1.07058,1.12775,1.25233,0.98763,1.38985,1.4428,1.55838
2/11/15,0.95016,1.07083,1.132,1.25233,1.04534,1.38433,1.43042,1.5798
3/11/15,0.95016,1.07108,1.129,1.2525,0.6798,1.32972,1.43385,1.55657
4/11/15,0.95016,1.07108,1.129,1.2525,0.75777,1.36464,1.45974,1.58162
5/11/15,0.94916,1.07108,1.129,1.2525,0.71459,1.37531,1.44804,1.57799
6/11/15,0.94916,1.07083,1.129,1.2525,0.73549,1.25866,1.43308,1.56752
9/11/15,0.95041,1.07233,1.129,1.2525,0.75971,1.33923,1.43565,1.56752
11/11/15,0.95041,1.07258,1.13043,1.25533,1.1691,1.33923,1.42402,1.57474
12/11/15,0.95041,1.07283,1.13,1.25533,1.07901,1.44793,1.43365,1.57164
13/11/15,0.95241,1.07308,1.13025,1.25533,0,1.28156,1.41636,1.56407
16/11/15,0.95241,1.07333,1.13025,1.25533,0.80802,1.31405,1.39495,1.52723
17/11/15,0.95141,1.07358,1.13275,1.2533,0.82948,1.30313,1.45099,1.55507
18/11/15,0.95041,1.07283,1.13175,1.2533,0.69395,1.339,1.46503,1.55551
19/11/15,0.95041,1.07283,1.13175,1.2533,0.57878,1.339,1.42219,1.53862
20/11/15,0.94941,1.07108,1.12675,1.25222,0.47086,1.32569,1.42685,1.58303
23/11/15,0.94941,1.07108,1.13025,1.25222,0.4565,1.37541,1.41788,1.58303
24/11/15,0.95041,1.07108,1.13025,1.25222,0.55572,1.28576,1.41788,1.6079
25/11/15,0.95041,1.07108,1.13025,1.25222,0.41718,1.31197,1.44345,1.64174
26/11/15,0.9615,1.07472,1.13425,1.25425,0.31611,1.22641,1.37458,1.55687
27/11/15,0.9625,1.07472,1.13425,1.25425,0.35395,1.23284,1.3952,1.59358
30/11/15,0.9625,1.07472,1.13425,1.25425,0.57733,1.3405,1.50597,1.6248
1/12/15,0.96183,1.07772,1.13525,1.25425,0.64375,1.45383,1.59168,1.72225
2/12/15,0.96183,1.07772,1.13525,1.25425,0.731,1.45487,1.5872,1.70428
3/12/15,0.96158,1.07772,1.13525,1.25425,0.91049,1.58204,1.61129,1.75025
4/12/15,0.96158,1.07772,1.13525,1.25325,0.59126,1.58968,1.61129,1.76064
7/12/15,0.96158,1.07772,1.13025,1.25325,0.4191,1.54319,1.62603,1.75601
8/12/15,0.96158,1.07832,1.13025,1.25325,0.3831,1.4101,1.62603,1.70273
9/12/15,0.96058,1.12028,1.18108,1.30767,0.53559,1.49666,1.59558,1.70273
10/12/15,0.96033,1.12328,1.18608,1.31117,0.60757,1.51919,1.63773,1.75116
11/12/15,0.96008,1.1274,1.189,1.31325,0.72862,1.51735,1.66921,1.75116
14/12/15,0.96208,1.12865,1.189,1.31325,0.70417,1.61993,1.6909,1.80216
15/12/15,0.96233,1.1325,1.189,1.31325,0.73663,1.59979,1.67617,1.81776
16/12/15,0.96158,1.13275,1.189,1.31325,1.78502,1.60133,1.70064,1.84024
17/12/15,0.98481,1.13375,1.18925,1.3135,1.00136,1.41202,1.66494,1.80424
18/12/15,0.98556,1.13375,1.1895,1.3135,0.64926,1.40253,1.61762,1.78786
21/12/15,0.98806,1.137,1.19175,1.31525,0.64631,1.34616,1.6135,1.79712
22/12/15,0.98806,1.13375,1.19175,1.31525,0.7632,1.30819,1.61056,1.79129
23/12/15,0.98806,1.13375,1.19175,1.31525,0.99495,1.29339,1.63318,1.79085
24/12/15,0.98781,1.13375,1.19175,1.31525,1.01874,1.43402,1.72498,1.85968
28/12/15,0.98756,1.13375,1.19175,1.31525,0.79777,1.52105,1.75581,1.89055
29/12/15,0.98956,1.1351,1.192,1.31525,0.69913,1.48537,1.76235,1.88323
30/12/15,0.99006,1.13535,1.192,1.31525,0.53473,1.4547,1.71362,1.84796
31/12/15,1.04447,1.18513,1.25157,1.37575,0.46186,1.39058,1.58814,1.77509
4/1/16,1.04722,1.19125,1.25257,1.37625,0,1.31751,1.58964,1.81002
5/1/16,1.05009,1.19125,1.25337,1.37625,0.38091,1.2646,1.58142,1.75572
6/1/16,1.04985,1.19125,1.25337,1.37625,0.30965,1.24635,1.53724,1.74635
7/1/16,1.04934,1.19125,1.25337,1.37625,0.10939,1.15441,1.46452,1.73013
8/1/16,1.05184,1.1915,1.25437,1.37675,0.31025,1.13901,1.45632,1.72616
11/1/16,1.07383,1.21826,1.27829,1.39954,0.37474,1.23025,1.51853,1.76986
12/1/16,1.126,1.249,1.311,1.436,0.35956,1.19389,1.5269,1.76681
13/1/16,1.13117,1.252,1.31325,1.437,0.36678,1.13475,1.43912,1.71468
14/1/16,1.13117,1.253,1.31325,1.437,0.32673,1.14946,1.42592,1.7312
15/1/16,1.13217,1.253,1.31325,1.437,0.37127,1.06035,1.32214,1.65621
18/1/16,1.13217,1.253,1.31325,1.437,0.34864,1.05309,1.25544,1.5853
19/1/16,1.13217,1.254,1.3145,1.43775,0.29724,1.00584,1.19305,1.53628
20/1/16,1.13217,1.254,1.31425,1.43775,0.39778,1.16666,1.30969,1.63845
21/1/16,1.13217,1.254,1.31475,1.438,0.49321,1.14316,1.25568,1.62122
22/1/16,1.13025,1.253,1.31475,1.438,0.65024,1.16737,1.27143,1.59811
25/1/16,1.13125,1.254,1.31475,1.438,0.35251,1.06581,1.29529,1.55199
26/1/16,1.131,1.254,1.31475,1.438,0.26953,0.96477,1.18977,1.50832
27/1/16,1.13075,1.254,1.31475,1.438,0.39434,1.02724,1.25024,1.55792
28/1/16,1.1305,1.253,1.31475,1.438,0,1.00219,1.36678,1.62262
29/1/16,1.12404,1.253,1.31475,1.438,0.49523,1.02217,1.37275,1.66295
1/2/16,1.1215,1.25275,1.31475,1.438,0.42668,0.98434,1.3904,1.68325
2/2/16,1.1215,1.2427,1.3145,1.438,0.46282,0.98824,1.36213,1.68321
3/2/16,1.1295,1.2525,1.31425,1.438,0.46711,1.05092,1.40006,1.71059
4/2/16,1.1295,1.25225,1.31425,1.438,0.64673,1.10647,1.4434,1.7262
5/2/16,1.1255,1.252,1.31425,1.438,0.70625,1.10976,1.46326,1.75653
10/2/16,1.1205,1.249,1.31425,1.438,0.5867,1.13166,1.48667,1.78869
11/2/16,1.1195,1.24688,1.31325,1.438,0.43202,1.0547,1.40272,1.73016
12/2/16,1.1195,1.247,1.31325,1.438,0.38967,1.03386,1.37648,1.69431
15/2/16,1.1215,1.251,1.31325,1.438,0.69452,1.08128,1.41913,1.72701
16/2/16,1.118,1.25125,1.31325,1.438,0.68572,1.07392,1.35631,1.70813
17/2/16,1.1195,1.2515,1.31325,1.438,0.71169,1.07921,1.36542,1.67775
18/2/16,1.1195,1.25175,1.31275,1.438,0.7717,1.0486,1.30046,1.66061
19/2/16,1.1195,1.252,1.313,1.438,0.52374,1.03944,1.29269,1.63643
22/2/16,1.12375,1.25225,1.313,1.438,0.46319,0.97708,1.30072,1.62568
23/2/16,1.1195,1.2525,1.313,1.438,0.48982,0.97708,1.34191,1.65612
24/2/16,1.12725,1.25275,1.313,1.438,0.46264,0.98646,1.28847,1.65778
25/2/16,1.1205,1.253,1.313,1.438,0.47905,0.9585,1.18517,1.58298
26/2/16,1.1205,1.253,1.313,1.438,0.46637,0.93468,1.1772,1.54448
29/2/16,1.12312,1.253,1.313,1.438,0.49854,0.93872,1.18583,1.5533
1/3/16,1.1215,1.253,1.31325,1.438,0.4701,0.96597,1.18441,1.59389
2/3/16,1.1215,1.25275,1.31325,1.438,0.34192,0.90004,1.12677,1.54326
3/3/16,1.1215,1.2525,1.31325,1.438,0.30579,0.75551,1.04095,1.41634
4/3/16,1.1215,1.25225,1.31325,1.438,0.33046,0.74415,0.97174,1.36786
7/3/16,1.1215,1.252,1.31325,1.438,0.32716,0.76844,1.04224,1.47346
8/3/16,1.1215,1.25175,1.313,1.438,0.36776,0.78432,1.05709,1.47052
9/3/16,1.1215,1.25175,1.313,1.438,0.29467,0.72522,1.02301,1.44156
10/3/16,1.1215,1.2515,1.313,1.438,0.30123,0.70436,1.00112,1.44701
11/3/16,1.1205,1.24188,1.313,1.438,0.23423,0.61772,0.90378,1.31983
14/3/16,1.1205,1.24188,1.313,1.438,0.0889,0.47438,0.81483,1.14659
15/3/16,1.1205,1.25075,1.313,1.438,0.17496,0.55773,0.80826,1.15236
16/3/16,1.1215,1.24088,1.313,1.438,0.44256,0.6739,0.91657,1.26998
17/3/16,1.11525,1.23396,1.30963,1.438,0.56796,0.76146,1.02109,1.26739
18/3/16,1.001,1.23096,1.30663,1.43225,0.57532,0.79652,1.02333,1.33408
21/3/16,1.0005,1.23046,1.30638,1.43225,0.42243,0.71155,0.95071,1.28642
22/3/16,1.00025,1.23021,1.30638,1.43225,0.35691,0.62856,0.94406,1.25778
23/3/16,0.96843,1.18725,1.309,1.435,0.38282,0.62109,0.92417,1.30445
24/3/16,0.95801,1.18288,1.30251,1.42913,0.26934,0.62109,0.90019,1.27085
28/3/16,0.96026,1.18288,1.30251,1.42913,0.27609,0.5911,0.86402,1.22702
29/3/16,0.95801,1.17904,1.30251,1.42913,0.30717,0.59873,0.85445,1.21817
30/3/16,0.85884,1.16979,1.2939,1.42913,0.6775,0.81067,1.04425,1.32441
31/3/16,0.79517,1.06158,1.24087,1.37575,0.7294,0.79668,0.9316,1.26371
1/4/16,0.79701,1.06108,1.24663,1.37575,0.56967,0.71547,0.93902,1.27022
4/4/16,0.79703,1.06258,1.24638,1.37575,0.59359,0.70724,0.90956,1.22919
5/4/16,0.80201,1.06297,1.24113,1.37575,0.66554,0.85459,0.96971,1.25279
6/4/16,0.79793,1.06258,1.24113,1.37575,1.07311,0.89747,1.02481,1.34307
7/4/16,0.7918,1.06258,1.24638,1.37575,1.27596,0.98745,1.10683,1.34451
8/4/16,0.79492,1.06275,1.24638,1.37575,1.04015,0.99187,1.08788,1.35231
11/4/16,0.79205,1.06275,1.24638,1.37575,1.20269,0.97332,1.13558,1.42726
12/4/16,0.7918,1.06158,1.24313,1.373,0.80894,0.97753,1.09244,1.32839
13/4/16,0.73306,1.001,1.22776,1.3725,0.57899,0.81036,0.99871,1.30291
14/4/16,0.73751,1.002,1.23721,1.3725,1.07698,0.80818,1.01748,1.30974
15/4/16,0.73776,1.002,1.23721,1.37525,0.55753,0.80288,0.98251,1.30344
18/4/16,0.7364,1.001,1.23721,1.37525,0.45879,0.79028,1.04506,1.34492
19/4/16,0.73514,1.001,1.23621,1.37525,0.40033,0.76214,1.01762,1.34618
20/4/16,0.73651,0.99975,1.23521,1.37163,0.42552,0.747,1.01827,1.33729
21/4/16,0.73701,1,1.23521,1.37163,0.43544,0.75729,1.01694,1.36269
22/4/16,0.74293,1.00167,1.23821,1.3745,0.25969,0.74887,1.03097,1.3775
25/4/16,0.74921,1.00359,1.24238,1.37475,0.05075,0.66593,0.89094,1.29943
26/4/16,0.76475,1.00384,1.24238,1.37475,0.01416,0.60767,0.89288,1.25911
27/4/16,0.76625,1.00534,1.24263,1.37475,0.11243,0.62019,0.88392,1.30101
28/4/16,0.762,1.00559,1.24263,1.37475,0.04517,0.62182,0.91035,1.28316
29/4/16,0.76034,1.00559,1.24263,1.37475,0.12077,0.57907,0.86283,1.26251
3/5/16,0.762,1.00534,1.24263,1.37475,0.35778,0.68836,0.94082,1.32446
4/5/16,0.76034,1.00509,1.24263,1.37475,0.44489,0.71632,1.03041,1.38874
5/5/16,0.75734,1.00317,1.23963,1.37375,0.37578,0.69227,0.9863,1.35866
6/5/16,0.75721,1.00292,1.23863,1.37375,0.44375,0.74671,1.06319,1.39047
9/5/16,0.75618,1.00292,1.23863,1.37375,0.61252,0.79778,1.09362,1.41359
10/5/16,0.75451,1.00292,1.23863,1.37375,0.56268,0.79778,1.08909,1.44175
11/5/16,0.75434,1.00025,1.23863,1.37375,0.41357,0.77733,1.01692,1.40408
12/5/16,0.75434,1,1.23863,1.37375,0.38857,0.77281,1.01692,1.39933
13/5/16,0.75434,0.99975,1.23863,1.37375,0.42455,0.77572,1.04902,1.43721
16/5/16,0.75434,0.9985,1.23863,1.37375,0.29732,0.76526,1.03003,1.41637
17/5/16,0.75417,0.99825,1.23863,1.37375,0.21484,0.70494,1.01885,1.40297
18/5/16,0.75392,0.998,1.23863,1.37375,0.26665,0.75278,1.03107,1.42487
19/5/16,0.75392,1.00067,1.23863,1.37375,0.05664,0.68236,0.94759,1.33839
20/5/16,0.75417,1.00092,1.23863,1.37375,0.03719,0.6514,0.94373,1.33139
23/5/16,0.75494,1.00117,1.23863,1.37375,0.0632,0.66914,0.96534,1.31773
24/5/16,0.75634,1.00142,1.23863,1.37375,0.05802,0.63371,0.9593,1.32831
25/5/16,0.75634,1.00192,1.23863,1.37375,0.1117,0.65323,0.97109,1.34656
26/5/16,0.75634,1.00217,1.23863,1.37375,0.09118,0.62071,0.9738,1.35901
27/5/16,0.75634,1.00217,1.23863,1.37375,0.09611,0.60391,0.94149,1.35901
30/5/16,0.75634,1.00217,1.23863,1.37375,0.06592,0.59555,0.94112,1.36031
31/5/16,0.75634,1.00217,1.23863,1.37375,0.07888,0.54593,0.87117,1.29859
1/6/16,0.75634,1.00217,1.23863,1.37375,0.03339,0.57705,0.85637,1.29682
2/6/16,0.75434,1.00217,1.23863,1.37375,-0.02743,0.54859,0.83032,1.26876
3/6/16,0.75434,1.00217,1.23863,1.37375,0.00883,0.48345,0.81348,1.19814
6/6/16,0.75434,1.00217,1.23863,1.37375,-0.08696,0.46896,0.73118,1.17479
7/6/16,0.75267,0.99925,1.23863,1.37375,-0.11909,0.46711,0.72818,1.17821
8/6/16,0.75267,0.999,1.23863,1.37375,-0.01268,0.46711,0.86519,1.25558
