Month,Value,cpi_lag1,cpi_lag3,cpi_lag6,cpi_lag12,cpi_sma3,cpi_sma6,cpi_sma12,cpi_ema3,cpi_ema6,cpi_ema12
1961-01-01,24.542,,,,,,,,24.542,24.542,24.542
1961-02-01,24.565,24.542,,,,,,,24.5535,24.548571428571428,24.545538461538463
1961-03-01,24.585,24.565,24.542,,,24.564000000000004,,,24.56925,24.558979591836735,24.551609467455624
1961-04-01,24.187,24.585,24.565,24.542,,24.445666666666668,,,24.378125,24.45269970845481,24.495515703231682
1961-05-01,24.053,24.187,24.585,24.565,,24.275000000000002,,,24.2155625,24.338499791753435,24.42743636427296
1961-06-01,24.223,24.053,24.187,24.585,,24.15433333333333,24.359166666666667,,24.21928125,24.305499851252453,24.395984615923275
1961-07-01,24.276,24.223,24.053,24.187,,24.183999999999997,24.314833333333336,,24.247640625000003,24.29707132232318,24.37752544424277
1961-08-01,24.517,24.276,24.223,24.053,,24.33866666666667,24.306833333333334,,24.3823203125,24.359908087373704,24.39898306820542
1961-09-01,24.393,24.517,24.276,24.223,,24.395333333333337,24.274833333333333,,24.38766015625,24.369362919552643,24.39806259617382
1961-10-01,24.463,24.393,24.517,24.276,,24.457666666666668,24.320833333333336,,24.425330078125,24.39611637110903,24.40805296599323
1961-11-01,24.521,24.463,24.393,24.517,,24.459000000000003,24.398833333333332,,24.4731650390625,24.431797407935022,24.425429432763504
1961-12-01,24.487,24.521,24.463,24.393,,24.490333333333336,24.442833333333336,24.401,24.48008251953125,24.447569577096445,24.434901827722967
1962-01-01,24.642,24.487,24.521,24.463,24.542,24.549999999999997,24.503833333333333,24.409333333333333,24.561041259765624,24.50312112649746,24.466763084996355
1962-02-01,24.78,24.642,24.487,24.521,24.565,24.63633333333333,24.547666666666668,24.427249999999997,24.670520629882812,24.582229376069613,24.5149533796123
1962-03-01,24.425,24.78,24.642,24.487,24.585,24.61566666666667,24.552999999999997,24.413916666666665,24.547760314941407,24.53730669719258,24.50111439813349
1962-04-01,24.303,24.425,24.78,24.642,24.187,24.50266666666667,24.526333333333337,24.42358333333333,24.425380157470705,24.47036192656613,24.470635259959103
1962-05-01,24.327,24.303,24.425,24.78,24.053,24.35166666666667,24.494,24.446416666666664,24.376190078735355,24.429401376118665,24.448537527657702
1962-06-01,24.442,24.327,24.303,24.425,24.223,24.357333333333333,24.486500000000003,24.464666666666663,24.409095039367678,24.433000982941905,24.4475317541719
1962-07-01,24.499,24.442,24.327,24.303,24.276,24.422666666666668,24.462666666666667,24.48325,24.45404751968384,24.451857844958504,24.455449945837763
1962-08-01,24.424,24.499,24.442,24.327,24.517,24.455,24.403333333333332,24.4755,24.43902375984192,24.443898460684647,24.450611492631953
1962-09-01,24.523,24.424,24.499,24.442,24.393,24.482,24.419666666666668,24.486333333333334,24.48101187992096,24.466498900489036,24.46174818607319
1962-10-01,24.469,24.523,24.424,24.499,24.463,24.471999999999998,24.447333333333333,24.486833333333333,24.475005939960482,24.467213500349313,24.46286384975424
1962-11-01,24.627,24.469,24.523,24.424,24.521,24.539666666666665,24.497333333333334,24.49566666666667,24.55100296998024,24.512866785963794,24.488115565176663
1962-12-01,24.696,24.627,24.469,24.523,24.487,24.597333333333335,24.539666666666665,24.51308333333333,24.623501484990122,24.565190561402712,24.520097785918715
1963-01-01,25.17,24.696,24.627,24.469,24.642,24.831,24.6515,24.557083333333335,24.896750742495062,24.737993258144794,24.62008274193122
1963-02-01,25.354,25.17,24.696,24.627,24.78,25.073333333333334,24.8065,24.604916666666668,25.12537537124753,24.91399518438914,24.732993089326417
1963-03-01,24.879,25.354,25.17,24.696,24.425,25.134333333333334,24.86583333333333,24.642750000000003,25.002187685623767,24.903996560277957,24.755455690968507
1963-04-01,24.63,24.879,25.354,25.17,24.303,24.954333333333334,24.892666666666667,24.67,24.81609384281188,24.82571182876997,24.73615481543489
1963-05-01,24.756,24.63,24.879,25.354,24.327,24.755,24.91416666666667,24.705750000000005,24.78604692140594,24.80579416340712,24.7392079207526
1963-06-01,24.832,24.756,24.63,24.879,24.442,24.73933333333333,24.936833333333336,24.738250000000004,24.80902346070297,24.8132815452908,24.7534836252522
1963-07-01,24.764,24.832,24.756,24.63,24.499,24.784000000000002,24.86916666666667,24.76033333333333,24.786511730351485,24.799201103779144,24.75510152905955
1963-08-01,24.825,24.764,24.832,24.756,24.424,24.807,24.781000000000002,24.793750000000003,24.80575586517574,24.806572216985103,24.765855139973468
1963-09-01,24.934,24.825,24.764,24.832,24.523,24.840999999999998,24.790166666666664,24.828,24.86987793258787,24.84298015498936,24.79172357997755
1963-10-01,25.525,24.934,24.825,24.764,24.469,25.09466666666667,24.939333333333334,24.916,25.197438966293934,25.037842967849542,24.904535336904082
1963-11-01,25.34,25.525,24.934,24.825,24.627,25.266333333333336,25.036666666666665,24.975416666666664,25.268719483146967,25.124173548463958,24.971529900457302
1963-12-01,25.386,25.34,25.525,24.934,24.696,25.417,25.129,25.03291666666667,25.32735974157348,25.198981106045686,25.03529453115618
1964-01-01,25.541,25.386,25.34,25.525,25.17,25.42233333333333,25.258499999999998,25.063833333333335,25.434179870786743,25.296700790032634,25.113095372516767
1964-02-01,25.637,25.541,25.386,25.34,25.354,25.52133333333333,25.393833333333333,25.08741666666667,25.53558993539337,25.393929135737594,25.193696084437263
1964-03-01,25.545,25.637,25.541,25.386,24.879,25.57433333333334,25.495666666666665,25.142916666666665,25.54029496769669,25.437092239812568,25.247742840677684
1964-04-01,25.209,25.545,25.637,25.541,24.63,25.46366666666667,25.443,25.191166666666664,25.374647483848342,25.37192302843755,25.241782403650348
1964-05-01,25.213,25.209,25.545,25.637,24.756,25.322333333333333,25.421833333333336,25.229250000000004,25.29382374192417,25.326516448883964,25.237354341550294
1964-06-01,25.137,25.213,25.209,25.545,24.832,25.186333333333334,25.380333333333336,25.254666666666665,25.215411870962086,25.272368892059973,25.22191521208102
1964-07-01,25.257,25.137,25.213,25.209,24.764,25.202333333333332,25.333000000000002,25.29575,25.236205935481046,25.267977780042838,25.227312871760862
1964-08-01,25.674,25.257,25.137,25.213,24.825,25.356000000000005,25.33916666666667,25.3665,25.455102967740523,25.383984128602023,25.296033968413035
1964-09-01,25.606,25.674,25.257,25.137,24.934,25.512333333333334,25.349333333333334,25.4225,25.530551483870262,25.44741723471573,25.343721050195644
1964-10-01,25.444,25.606,25.674,25.257,25.525,25.57466666666667,25.388500000000004,25.41575,25.48727574193513,25.446440881939807,25.359148580934775
1964-11-01,25.429,25.444,25.606,25.674,25.34,25.493,25.4245,25.423166666666663,25.458137870967562,25.441457772814147,25.369894953098655
1964-12-01,25.68,25.429,25.444,25.606,25.386,25.517666666666667,25.515,25.447666666666663,25.56906893548378,25.50961269486725,25.41760342185271
1965-01-01,25.742,25.68,25.429,25.444,25.541,25.617,25.59583333333333,25.464416666666665,25.65553446774189,25.57600906776232,25.467510587721527
1965-02-01,25.661,25.742,25.68,25.429,25.637,25.694333333333333,25.593666666666667,25.466416666666664,25.658267233870944,25.600292191258802,25.497278189610523
1965-03-01,25.491,25.661,25.742,25.68,25.545,25.631333333333334,25.5745,25.461916666666667,25.574633616935472,25.569065850899143,25.496312314285827
1965-04-01,25.122,25.491,25.661,25.742,25.209,25.424666666666667,25.520833333333332,25.454666666666668,25.348316808467736,25.441332750642243,25.4387258043957
1965-05-01,25.32,25.122,25.491,25.661,25.213,25.310999999999996,25.502666666666666,25.463583333333332,25.334158404233868,25.406666250458745,25.420460296027127
1965-06-01,25.412,25.32,25.122,25.491,25.137,25.284666666666666,25.458,25.486500000000003,25.373079202116934,25.408190178899105,25.419158712022952
1965-07-01,25.256,25.412,25.32,25.122,25.257,25.329333333333334,25.377,25.486416666666667,25.314539601058467,25.36470727064222,25.394057371711728
1965-08-01,25.411,25.256,25.412,25.32,25.674,25.35966666666667,25.335333333333335,25.4645,25.362769800529236,25.377933764744444,25.396663929909927
1965-09-01,25.494,25.411,25.256,25.412,25.606,25.387,25.335833333333337,25.45516666666667,25.428384900264618,25.41109554624603,25.411638709923785
1965-10-01,25.564,25.494,25.411,25.256,25.444,25.489666666666665,25.409499999999998,25.465166666666665,25.49619245013231,25.45478253303288,25.43507890839705
1965-11-01,25.747,25.564,25.494,25.411,25.429,25.601666666666663,25.480666666666664,25.49166666666667,25.621596225066156,25.53827323788063,25.483066768643656
1965-12-01,25.937,25.747,25.564,25.494,25.68,25.74933333333333,25.568166666666666,25.513083333333338,25.779298112533077,25.652195169914734,25.552902650390784
1966-01-01,26.251,25.937,25.747,25.564,25.742,25.978333333333335,25.733999999999998,25.5555,26.015149056266537,25.823282264224808,25.66030224263836
1966-02-01,26.01,26.251,25.937,25.747,25.661,26.066000000000003,25.833833333333335,25.58458333333333,26.01257452813327,25.87663018873201,25.714101897617073
1966-03-01,25.803,26.01,26.251,25.937,25.491,26.021333333333335,25.885333333333335,25.610583333333334,25.907787264066634,25.855592991951433,25.72777852875291
1966-04-01,25.901,25.803,26.01,26.251,25.122,25.904666666666667,25.9415,25.6755,25.90439363203332,25.868566422822454,25.75442798586785
1966-05-01,25.849,25.901,25.803,26.01,25.32,25.851,25.9585,25.719583333333333,25.87669681601666,25.86297601630175,25.768977526503566
1966-06-01,25.923,25.849,25.901,25.803,25.412,25.891000000000002,25.95616666666667,25.762166666666662,25.89984840800833,25.880125725929823,25.792673291656865
1966-07-01,26.018,25.923,25.849,25.901,25.256,25.929999999999996,25.917333333333335,25.825666666666667,25.958924204004166,25.919518375664158,25.827338939094272
1966-08-01,26.199,26.018,25.923,25.849,25.411,26.046666666666667,25.94883333333333,25.891333333333336,26.078962102002084,25.999370268331543,25.884517563849
1966-09-01,26.042,26.199,26.018,25.923,25.494,26.086333333333332,25.988666666666663,25.936999999999998,26.06048105100104,26.011550191665386,25.908745630949152
1966-10-01,25.886,26.042,26.199,26.018,25.564,26.042333333333335,25.986166666666673,25.963833333333337,25.973240525500522,25.975678708332417,25.90524630311082
1966-11-01,26.145,25.886,26.042,26.199,25.747,26.024333333333335,26.0355,25.997,26.059120262750262,26.02405622023744,25.942131487247618
1966-12-01,26.306,26.145,25.886,26.042,25.937,26.112333333333336,26.099333333333334,26.027749999999997,26.182560131375133,26.104611585883887,25.99811125844029
1967-01-01,26.704,26.306,26.145,25.886,26.251,26.385,26.213666666666665,26.0655,26.443280065687567,26.275865418488493,26.106709526372555
1967-02-01,26.72,26.704,26.306,26.145,26.01,26.576666666666668,26.3005,26.12466666666667,26.581640032843783,26.402761013206067,26.201061906930626
1967-03-01,26.583,26.72,26.704,26.306,25.803,26.669,26.390666666666664,26.189666666666668,26.58232001642189,26.454257866575762,26.25982161355668
1967-04-01,26.171,26.583,26.72,26.704,25.901,26.49133333333333,26.438166666666664,26.212166666666665,26.376660008210944,26.373327047554117,26.246156749932577
1967-05-01,26.406,26.171,26.583,26.72,25.849,26.386666666666667,26.481666666666666,26.258583333333334,26.39133000410547,26.38266217682437,26.27074801917372
1967-06-01,26.711,26.406,26.171,26.583,25.923,26.429333333333332,26.549166666666665,26.324250000000003,26.551165002052734,26.476472983445976,26.338479093146994
1967-07-01,27.08,26.711,26.406,26.171,26.018,26.732333333333333,26.611833333333333,26.41275,26.815582501026366,26.648909273889984,26.452559232662843
1967-08-01,26.967,27.08,26.711,26.406,26.199,26.91933333333333,26.652999999999995,26.47675,26.891291250513184,26.739792338492848,26.53170396609933
1967-09-01,27.175,26.967,27.08,26.711,26.042,27.073999999999998,26.751666666666665,26.571166666666667,27.033145625256594,26.86413738463775,26.630672586699433
1967-10-01,27.076,27.175,26.967,27.08,25.886,27.072666666666667,26.9025,26.670333333333332,27.054572812628297,26.924669560455538,26.69918449643798
1967-11-01,27.329,27.076,27.175,26.967,26.145,27.19333333333333,27.05633333333334,26.769000000000002,27.19178640631415,27.040192543182528,26.79607918929368
1967-12-01,27.569,27.329,27.076,27.175,26.306,27.32466666666667,27.199333333333332,26.87425,27.380393203157077,27.19128038798752,26.914990083248497
1968-01-01,27.588,27.569,27.329,27.076,26.704,27.49533333333333,27.283999999999995,26.947916666666668,27.48419660157854,27.304628848562515,27.018530070441038
1968-02-01,27.281,27.588,27.569,27.329,26.72,27.479333333333333,27.336333333333332,26.994666666666664,27.38259830078927,27.297877748973224,27.058910059603956
1968-03-01,27.183,27.281,27.588,27.569,26.583,27.350666666666665,27.337666666666664,27.044666666666668,27.282799150394634,27.265055534980874,27.078000819664886
1968-04-01,27.12,27.183,27.281,27.588,26.171,27.194666666666667,27.345,27.12375,27.201399575197318,27.22361109641491,27.084462232024137
1968-05-01,26.832,27.12,27.183,27.281,26.406,27.045,27.262166666666662,27.15925,27.01669978759866,27.111722211724935,27.045621888635807
1968-06-01,26.832,26.832,27.12,27.183,26.711,26.928,27.139333333333337,27.16933333333333,26.92434989379933,27.031801579803524,27.012756982691837
1968-07-01,26.969,26.832,26.832,27.12,27.08,26.877666666666666,27.03616666666667,27.160083333333333,26.946674946899666,27.013858271288235,27.006025139200784
1968-08-01,27.179,26.969,26.832,26.832,26.967,26.993333333333336,27.019166666666667,27.17775,27.062837473449832,27.06104162234874,27.032636656246815
1968-09-01,27.019,27.179,26.969,26.832,27.175,27.055666666666667,26.991833333333336,27.16475,27.040918736724915,27.0490297302491,27.03053870913192
1968-10-01,26.972,27.019,27.179,26.969,27.076,27.05666666666667,26.967166666666667,27.15608333333333,27.006459368362457,27.027021235892214,27.021532753880855
1968-11-01,26.902,26.972,27.019,27.179,27.329,26.964333333333332,26.978833333333338,27.120499999999996,26.95422968418123,26.991300882780152,27.003143099437647
1968-12-01,26.817,26.902,26.972,27.019,27.569,26.897000000000002,26.976333333333333,27.05783333333333,26.885614842090614,26.94150063055725,26.974505699524162
1969-01-01,26.843,26.817,26.902,26.972,27.588,26.854,26.955333333333332,26.99575,26.864307421045307,26.91335759325518,26.95427405344352
1969-02-01,26.793,26.843,26.817,26.902,27.281,26.817666666666668,26.891000000000002,26.955083333333334,26.82865371052265,26.878969709467984,26.929462660606056
1969-03-01,26.936,26.793,26.843,26.817,27.183,26.857333333333333,26.877166666666664,26.9345,26.882326855261326,26.895264078191417,26.930468405128202
1969-04-01,26.839,26.936,26.793,26.843,27.12,26.855999999999998,26.855,26.911083333333334,26.860663427630662,26.879188627279582,26.916396342800788
1969-05-01,27.1,26.839,26.936,26.793,26.832,26.958333333333332,26.888,26.93341666666667,26.980331713815332,26.94227759091399,26.94464305929297
1969-06-01,26.962,27.1,26.839,26.936,26.832,26.967,26.912166666666668,26.94425,26.971165856907668,26.947912564938562,26.947313357863283
1969-07-01,26.884,26.962,27.1,26.839,26.969,26.982,26.919,26.93716666666667,26.927582928453834,26.929651832098973,26.93757284126893
1969-08-01,27.01,26.884,26.962,27.1,27.179,26.952,26.955166666666667,26.923083333333334,26.968791464226918,26.952608451499266,26.948715481073712
1969-09-01,27.04,27.01,26.884,26.962,27.019,26.977999999999998,26.9725,26.924833333333336,27.00439573211346,26.97757746535662,26.96275925321622
1969-10-01,26.847,27.04,27.01,26.884,26.972,26.965666666666667,26.973833333333335,26.914416666666668,26.92569786605673,26.940269618111873,26.9449501373368
1969-11-01,27.118,26.847,27.04,27.01,26.902,27.001666666666665,26.97683333333333,26.93241666666667,27.021848933028366,26.991049727222766,26.97157319313114
1969-12-01,27.496,27.118,26.847,27.04,26.817,27.153666666666666,27.065833333333334,26.989,27.25892446651418,27.135321233730547,27.052254240341732
1970-01-01,27.104,27.496,27.118,26.847,26.843,27.23933333333333,27.102500000000003,27.01075,27.18146223325709,27.126372309807532,27.060215126443005
1970-02-01,27.224,27.104,27.496,27.118,26.793,27.274666666666665,27.138166666666667,27.046666666666667,27.202731116628545,27.15426593557681,27.085412799297927
1970-03-01,26.889,27.224,27.104,27.496,26.936,27.072333333333333,27.113,27.04275,27.045865558314272,27.07847566826915,27.055195445559782
1970-04-01,26.931,26.889,27.224,27.104,26.839,27.01466666666667,27.127,27.050416666666667,26.988432779157137,27.036339763049394,27.0360884539352
1970-05-01,26.949,26.931,26.889,27.224,27.1,26.923000000000002,27.09883333333333,27.037833333333335,26.968716389578567,27.01138554503528,27.022690230252863
1970-06-01,26.914,26.949,26.931,26.889,26.962,26.93133333333334,27.001833333333334,27.033833333333334,26.941358194789284,26.983561103596628,27.005968656367806
1970-07-01,27.181,26.914,26.949,26.931,26.884,27.01466666666667,27.01466666666667,27.05858333333333,27.061179097394643,27.039972216854736,27.032896555388145
1970-08-01,27.159,27.181,26.914,26.949,27.01,27.084666666666667,27.003833333333336,27.070999999999998,27.11008954869732,27.07398015489624,27.052297085328433
1970-09-01,27.114,27.159,27.181,26.914,27.04,27.151333333333337,27.041333333333338,27.077166666666667,27.11204477434866,27.085414396354455,27.061789841431754
1970-10-01,27.142,27.114,27.159,27.181,26.847,27.138333333333332,27.0765,27.10175,27.12702238717433,27.101581711681753,27.07412986582687
1970-11-01,27.08,27.142,27.114,27.159,27.118,27.112,27.098333333333333,27.098583333333334,27.103511193587163,27.09541550834411,27.075032963391966
1970-12-01,27.263,27.08,27.142,27.114,27.496,27.161666666666665,27.156499999999998,27.07916666666667,27.183255596793582,27.143296791674366,27.10395096902397
1971-01-01,28.068,27.263,27.08,27.142,27.104,27.470333333333333,27.304333333333332,27.159499999999998,27.625627798396792,27.40749770833883,27.252266204558744
1971-02-01,27.573,28.068,27.263,27.08,27.224,27.634666666666664,27.373333333333335,27.18858333333333,27.599313899198396,27.45478407738488,27.30160986539586
1971-03-01,27.444,27.573,28.068,27.263,26.889,27.694999999999997,27.42833333333333,27.23483333333333,27.521656949599198,27.45170291241777,27.32351603995034
1971-04-01,27.116,27.444,27.573,28.068,26.931,27.377666666666666,27.423999999999996,27.250249999999998,27.3188284747996,27.35578779458412,27.291590495342597
1971-05-01,27.405,27.116,27.444,27.573,26.949,27.32166666666667,27.478166666666667,27.28825,27.3619142373998,27.369848424702944,27.309038111443737
1971-06-01,27.482,27.405,27.116,27.444,26.914,27.334333333333333,27.514666666666667,27.335583333333332,27.4219571186999,27.401891731930675,27.335647632760086
1971-07-01,27.624,27.482,27.405,27.116,27.181,27.503666666666664,27.44066666666667,27.372500000000002,27.52297855934995,27.465351237093337,27.38000953541238
1971-08-01,27.49,27.624,27.482,27.405,27.159,27.531999999999996,27.426833333333335,27.40008333333334,27.506489279674973,27.472393740780955,27.396931145348937
1971-09-01,27.701,27.49,27.624,27.482,27.114,27.605,27.469666666666665,27.448999999999998,27.603744639837487,27.537709814843538,27.443710969141407
1971-10-01,27.536,27.701,27.49,27.624,27.142,27.575666666666667,27.539666666666665,27.48183333333333,27.569872319918744,27.537221296316815,27.45790928158119
1971-11-01,27.691,27.536,27.701,27.49,27.08,27.642666666666667,27.587333333333333,27.532750000000004,27.630436159959373,27.581158068797727,27.49376939210716
1971-12-01,27.942,27.691,27.536,27.701,27.263,27.723,27.664,27.589333333333332,27.786218079979687,27.68425576342695,27.5627279471676
1972-01-01,27.979,27.942,27.691,27.536,28.068,27.870666666666665,27.723166666666668,27.581916666666668,27.882609039989845,27.768468402447823,27.626769801449505
1972-02-01,27.97,27.979,27.942,27.691,27.573,27.963666666666665,27.80316666666667,27.615,27.926304519994922,27.8260488588913,27.67957444738035
1972-03-01,27.916,27.97,27.979,27.942,27.444,27.955,27.839000000000002,27.65433333333333,27.921152259997463,27.851749184922358,27.715947609321834
1972-04-01,27.594,27.916,27.97,27.979,27.116,27.826666666666668,27.84866666666667,27.694166666666664,27.757576129998732,27.778106560658827,27.697186438656935
1972-05-01,27.703,27.594,27.916,27.97,27.405,27.737666666666666,27.85066666666667,27.718999999999998,27.730288064999364,27.756647543327734,27.698080832709714
1972-06-01,27.8,27.703,27.594,27.916,27.482,27.699,27.826999999999998,27.745500000000003,27.765144032499684,27.76903395951981,27.713760704600524
1972-07-01,27.968,27.8,27.703,27.594,27.624,27.823666666666668,27.82516666666667,27.774166666666662,27.86657201624984,27.825881399657007,27.75287444235429
1972-08-01,28.215,27.968,27.8,27.703,27.49,27.994333333333334,27.866,27.83458333333333,28.04078600812492,27.93705814261215,27.823970681992094
1972-09-01,28.415,28.215,27.968,27.8,27.701,28.199333333333332,27.949166666666667,27.89408333333333,28.22789300406246,28.073612959008678,27.91489826937793
1972-10-01,28.372,28.415,28.215,27.968,27.536,28.334,28.078833333333332,27.96375,28.29994650203123,28.15886639929191,27.985221612550554
1972-11-01,28.648,28.372,28.415,28.215,27.691,28.478333333333335,28.236333333333334,28.043499999999998,28.473973251015614,28.298618856637077,28.087187518312007
1972-12-01,29.583,28.648,28.372,28.415,27.942,28.86766666666667,28.533500000000004,28.18025,29.028486625507806,28.66558489759791,28.317312515494777
1973-01-01,29.496,29.583,28.648,28.372,27.979,29.242333333333335,28.788166666666665,28.30666666666667,29.262243312753903,28.90284635542708,28.498649051572503
1973-02-01,30.515,29.496,29.583,28.648,27.97,29.864666666666665,29.171499999999998,28.51875,29.88862165637695,29.363461682447912,28.808856889792118
1973-03-01,30.634,30.515,29.496,29.583,27.916,30.215,29.54133333333333,28.745250000000002,30.261310828188478,29.72647263031994,29.089648137516406
1973-04-01,30.833,30.634,30.515,29.496,27.594,30.660666666666668,29.9515,29.01516666666667,30.547155414094238,30.042623307371386,29.357856116360033
1973-05-01,32.203,30.833,30.634,30.515,27.703,31.223333333333333,30.543999999999997,29.39016666666667,31.37507770704712,30.65987379097956,29.795570559996953
1973-06-01,33.282,32.203,30.833,30.634,27.8,32.106,31.160499999999995,29.846999999999998,32.328538853523554,31.40905270784254,30.33194431999742
1973-07-01,34.865,33.282,32.203,30.833,27.968,33.449999999999996,32.05533333333333,30.421750000000003,33.59676942676178,32.39646621988753,31.02933750153628
1973-08-01,35.261,34.865,33.282,32.203,28.215,34.46933333333333,32.84633333333333,31.008916666666664,34.428884713380896,33.214904442776806,31.68036250129993
1973-09-01,35.268,35.261,34.865,33.282,28.415,35.13133333333334,33.61866666666666,31.580000000000002,34.84844235669045,33.801503173412,32.23230673186917
1973-10-01,36.469,35.268,35.261,34.865,28.372,35.666,34.558,32.25475,35.658721178345225,34.56364512386571,32.88410569619699
1973-11-01,38.039,36.469,35.268,35.261,28.648,36.592000000000006,35.53066666666667,33.03733333333333,36.84886058917262,35.55660365990408,33.677166358320534
1973-12-01,37.635,38.039,36.469,35.268,29.583,37.381,36.256166666666665,33.708333333333336,37.24193029458631,36.15043118564577,34.28606384165584
1974-01-01,39.274,37.635,38.039,36.469,29.496,38.316,36.99100000000001,34.52316666666666,38.257965147293156,37.04287941831841,35.05343863524725
1974-02-01,40.427,39.274,37.635,38.039,30.515,39.111999999999995,37.852,35.34916666666667,39.34248257364658,38.009771013084574,35.88014038367075
1974-03-01,41.132,40.427,39.274,37.635,30.634,40.27766666666667,38.82933333333333,36.224,40.23724128682329,38.90183643791755,36.68811878618294
1974-04-01,40.674,41.132,40.427,39.274,30.833,40.74433333333334,39.530166666666666,37.04408333333333,40.45562064341165,39.408168884226825,37.30133128061633
1974-05-01,40.702,40.674,41.132,40.427,32.203,40.836000000000006,39.974,37.75233333333333,40.578810321705824,39.77783491730487,37.82451108359844
1974-06-01,40.858,40.702,40.674,41.132,33.282,40.74466666666667,40.51116666666667,38.38366666666666,40.71840516085291,40.08645351236062,38.29120168612175
1974-07-01,41.177,40.858,40.702,40.674,34.865,40.91233333333333,40.82833333333333,38.909666666666666,40.94770258042645,40.398038223114725,38.735170657487636
1974-08-01,41.456,41.177,40.858,40.702,35.261,41.16366666666667,40.999833333333335,39.425916666666666,41.20185129021323,40.70031301651052,39.153759787104924
1974-09-01,41.898,41.456,41.177,40.858,35.268,41.510333333333335,41.127500000000005,39.97841666666667,41.54992564510661,41.042509297507515,39.575950589088784
1974-10-01,42.287,41.898,41.456,41.177,36.469,41.88033333333334,41.39633333333334,40.463249999999995,41.91846282255331,41.39807806964822,39.99303511384436
1974-11-01,42.382,42.287,41.898,41.456,38.039,42.189,41.67633333333333,40.82516666666667,42.15023141127665,41.6791986211773,40.360568173252915
1974-12-01,42.702,42.382,42.287,41.898,37.635,42.457,41.983666666666664,41.247416666666666,42.426115705638324,41.971427586555215,40.72078845429093
1975-01-01,42.893,42.702,42.382,42.287,39.274,42.659,42.269666666666666,41.549,42.65955785281916,42.234733990396585,41.05497484593848
1975-02-01,42.978,42.893,42.702,42.382,40.427,42.85766666666667,42.52333333333333,41.761583333333334,42.81877892640958,42.44709570742613,41.350824869640256
1975-03-01,42.158,42.978,42.893,42.702,41.132,42.67633333333333,42.56666666666667,41.84708333333333,42.48838946320479,42.364496933875806,41.47500565892637
1975-04-01,41.87,42.158,42.978,42.893,40.674,42.33533333333333,42.497166666666665,41.94675,42.179194731602394,42.22321209562558,41.53577401909155
1975-05-01,42.035,41.87,42.158,42.978,40.702,42.020999999999994,42.43933333333333,42.057833333333335,42.107097365801195,42.169437211161124,41.61257801615438
1975-06-01,42.156,42.035,41.87,42.158,40.858,42.02033333333333,42.34833333333333,42.166000000000004,42.1315486829006,42.165598007972235,41.69618139828447
1975-07-01,42.268,42.156,42.035,41.87,41.177,42.153,42.244166666666665,42.25691666666666,42.1997743414503,42.19485571998017,41.78415349085609
1975-08-01,42.444,42.268,42.156,42.035,41.456,42.28933333333333,42.155166666666666,42.33925,42.32188717072515,42.26603979998583,41.88566833841669
1975-09-01,42.457,42.444,42.268,42.156,41.898,42.38966666666666,42.205,42.38583333333333,42.38944358536257,42.320599857132734,41.97356551712181
1975-10-01,42.041,42.457,42.444,42.268,42.287,42.314,42.2335,42.36533333333333,42.215221792681284,42.24071418366624,41.98394005294922
1975-11-01,42.126,42.041,42.457,42.444,42.382,42.208,42.248666666666665,42.344,42.17061089634064,42.20793870261875,42.00579542941857
1975-12-01,42.302,42.126,42.041,42.457,42.702,42.15633333333333,42.273,42.31066666666667,42.23630544817032,42.234813359013394,42.05136536335418
1976-01-01,42.288,42.302,42.126,42.041,42.893,42.23866666666667,42.27633333333333,42.26025,42.262152724085155,42.25000954215242,42.087770692068915
1976-02-01,42.28,42.288,42.302,42.126,42.978,42.29,42.248999999999995,42.20208333333333,42.27107636204258,42.258578244394585,42.11734443175062
1976-03-01,41.74,42.28,42.288,42.302,42.158,42.102666666666664,42.1295,42.16725,42.005538181021294,42.11041303171042,42.05929144225052
1976-04-01,41.336,41.74,42.28,42.288,41.87,41.785333333333334,42.012,42.12275,41.670769090510646,41.88915216550745,41.94801583575044
1976-05-01,41.502,41.336,41.74,42.28,42.035,41.526,41.907999999999994,42.07833333333333,41.58638454525533,41.77853726107675,41.87939801486576
1976-06-01,41.288,41.502,41.336,41.74,42.156,41.37533333333333,41.739,42.006,41.43719227262766,41.63838375791196,41.78841370488641
1976-07-01,41.259,41.288,41.502,41.336,42.268,41.349666666666664,41.5675,41.92191666666667,41.34809613631383,41.52998839850854,41.70696544259619
1976-08-01,41.204,41.259,41.288,41.502,42.444,41.25033333333334,41.38816666666666,41.81858333333333,41.27604806815691,41.43684885607753,41.62958614373524
1976-09-01,41.128,41.204,41.259,41.288,42.457,41.197,41.28616666666667,41.70783333333333,41.202024034078455,41.348606325769666,41.55241904469905
1976-10-01,41.087,41.128,41.204,41.259,42.041,41.13966666666667,41.24466666666667,41.62833333333334,41.14451201703923,41.27386166126405,41.48081611474535
1976-11-01,41.33,41.087,41.128,41.204,42.126,41.181666666666665,41.216,41.562000000000005,41.237256008519616,41.28990118661718,41.45761363555376
1976-12-01,41.657,41.33,41.087,41.128,42.302,41.358000000000004,41.277499999999996,41.50825,41.44712800425981,41.39478656186941,41.488288460853184
1977-01-01,42.209,41.657,41.33,41.087,42.288,41.732,41.435833333333335,41.501666666666665,41.828064002129906,41.62741897276386,41.59916715918346
1977-02-01,42.491,42.209,41.657,41.33,42.28,42.119,41.650333333333336,41.51925,42.15953200106495,41.87415640911705,41.736372211616775
